Labelled Tweet,,,,,
,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Dinas
6.90E+17,"20 Jan 2016, 11:01:14 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:01:23 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:02:04 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:02:12 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:02:26 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:02:42 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:02:42 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:04:05 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:04:35 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:04:42 PM",dikelurahan/kecamatan mana? masih kota Bdg kan? mangga dikordinasiin dg @dispertapa_bdg:) RT @1974_agus @ridwankamil https://t.co/PaRrUsZ3lY,,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:08:09 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:11:54 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:24:47 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:25:41 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:27:03 PM","@ridwankamil Kalau sayang/cinta bandung itu,caranya? Trus Ada yg bilang,Cintai Bandung dg aksi &amp; solusi"" ceuk sayah itu bener kang emil da.""",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:30:22 PM","RT @idberbisnis: @ridwankamil Kalau sayang/cinta bandung itu,caranya? Trus Ada yg bilang,Cintai Bandung dg aksi &amp; solusi"" ceuk sayah...""",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:32:12 PM","Pak punten pisan ieu mah, toilet pengunjung di RSHS anu di basement parkiran meni runtah hungkul kitu pak. Janten gareuleuh @ridwankamil",Ya,,Lain-Lain
6.90E+17,"20 Jan 2016, 11:38:07 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:46:44 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"20 Jan 2016, 11:50:23 PM","RT @mazNOT: Yuk, masih ada waktu GalangDana https://t.co/16GGJfixdr https://t.co/NvCxm6gmta  #HidupAdalahUdunan  ~p'@ridwankamil https://t.…",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:24:22 AM",kang @ridwankamil upami dagang laser anu hejo hungi-hungi di sisi jalan sok di sorotken wios kitu ?? asa ngarusak soca kang saur abi mah,Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 02:02:22 AM",tetapi hari ini masih boleh akan terjadi pada hari esok. @Bandung_Dinkes,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 02:08:53 AM","RT @hero_bandung: yuk latian terus menerus meletakkan sampah di tempat sampah. jangan lagi nyampah disembarang tempat, @Satpolppbdg https:/…",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 03:17:27 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 20/1 Pasukan Katak, penanganan banjir S Cironggeng jl Cingised https://t…",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 04:43:50 AM","RT @hero_bandung: yuk latian terus menerus meletakkan sampah di tempat sampah. jangan lagi nyampah disembarang tempat, @Satpolppbdg https:/…",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 04:56:33 AM","Kang @ridwankamil mau tnya, sy punya temen yg kuliah udah semester 5, tp skrg sedang tersendat masalah keuangan, apa bisa dpt beasiswa?nuhun",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 04:59:02 AM","RT @PRFMnews: 21.50: RT @irdhirs: Penjual laser ganggu pengendara. Lokasi di Cihampelas bawah, depan Eiger. Cc @satpolppbdg https://t.co/a8…",Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 05:32:09 AM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Siliwangi https://t.co/uNGE8B5v9P",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 05:32:13 AM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Setiabudhi https://t.co/eowWFFyvKD",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 05:32:57 AM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl layang Pasopati https://t.co/OfgNlDDI8O",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 05:33:03 AM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Aceh https://t.co/7q94bZStji",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 06:10:11 AM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 21/1 URC PJU, perbaikan lampu PJU jl Setiabudhi https://t.co/eowWFFyvKD",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 06:19:36 AM","@ridwankamil supir angkot suka ngerokok lg pak, org2 kyk sy yg gk tahan asap rokok bisa mati jd perokok pasif, mohon ditegaskan pak",Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 06:46:59 AM","@Satpolppbdg sy SEDIH,TIDAK ada TANGGAPAN, TOLONG CHECK IJIN2 IMB,SIUP dll, perkasa komunika jl jurang belokan jl sukamaju psr sederhana",Ya,,Badan Pelayanan Perizinan Terpadu
6.90E+17,"21 Jan 2016, 07:16:26 AM",Pasar tumpah di Ciroyom belakangan ini masih banyak yang jualan sampai jam 7 pagi. Mohon ditertibkan kembali. @ridwankamil,Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 07:38:09 AM","@dbmpkotabdg #Tolong di evaluasi untuk pemasangan blindpath di pedestrian jl wastukencana,menyesatkan&amp;tdk rapih. https://t.co/DTSKQ8UPtK",Ya,,Dinas Tata Ruang dan Ciptakarya
6.90E+17,"21 Jan 2016, 08:22:57 AM","@dishub_kotabdg #Tolong ditindak yg punya toko ban jl wastukencana,enak wae parkir mobil di trotoar.MEMALUKAN!! https://t.co/81GUjqp1AI",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 08:30:57 AM","@ridwankamil   kondisi jalan pak apa sada solusi, baru keluar rmh aza macet, ciwastra ke buahbatu ampir 2 jam satiap hari na #bandung #jalan",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 08:31:19 AM","@ridwankamil pak kalau perusahaan urus domisili biaya adminnya sekitar 2jutaan ya pak?, saya daerah kelurahan margahayu utara,",Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 08:37:42 AM",Pak @ridwankamil mgkn sy agak miss ngikutin tweet bpk soal kereta cepat... tp bs diulas lg ga? Apa sih urgensinya?,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:49:53 AM",Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg https://t.co/veq9UxA4wu,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:51:14 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:51:52 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:52:06 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:54:16 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:56:12 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:56:18 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 08:57:40 AM","@hero_bandung @infobdg @Satpolppbdg @ridwankamil alun penuh angkot ngetem+ tanda orange batas. Parah.ada petugas acak""an gt.plis""",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 08:57:48 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:00:54 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:02:12 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:02:44 AM","RT @HennyCinote: @hero_bandung @infobdg @Satpolppbdg @ridwankamil alun penuh angkot ngetem+ tanda orange batas. Parah.ada petugas acak""an …""",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 09:03:46 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:04:14 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:04:22 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:06:19 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:07:11 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:11:30 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:12:52 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:15:42 AM",Kok liatnya kesitu ya. Selama ini concern apa yg dilakukan. Btw makasih infonya @infobdg @Satpolppbdg @ridwankamil  https://t.co/xYEldIkf23,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:17:04 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:17:24 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:17:39 AM",@PRFMnews @dishub_kotabdg @IWGinting lha di Bdg ini ada hotel ga punya parkir kok... tuh hotel yg dkt GOR Siliwangi.. (kok bisa yaaa...?),Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 09:20:01 AM","lagipula dia selalu dikelilingi anak, menurut saya itu kurang sopan, mungkin bisa ditutupi @hero_bandung @infobdg @Satpolppbdg @ridwankamil",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:35:48 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:38:16 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:40:30 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 09:44:30 AM","kang @ridwankamil aneh abdi mh ka kota bandung th ongkoh kota nu pling bahagia tpi seueur knh w jomblo di kota ieu, abdi g trmasuk kang :'(",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 10:38:01 AM","Cerita kemarin sore, hujan2 bawa anak, turun angkot depan terminal cicaheum, sangat susah utk jalan, elf+angkot ngalaretem @ridwankamil",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 10:38:17 AM",@ridwankamil @dbmpkotabdg @distarcipBDG blangsung pgalihan pipa pdam yg sering mbulkan banjir dijln nyengseret astar https://t.co/pJgHclIudq,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 10:51:39 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 10:53:26 AM",RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 10:53:44 AM",RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 10:55:42 AM","@infobdg @ridwankamil Maaf,apa sy ketinggalan berita. Mau tanya saja Bis sekolah Antapani~Ledeng masih  diliburkan ya. Nuhun",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 10:59:38 AM",RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:02:27 AM","@ridwankamil enak ya masuk kepolisian ga pk tes IQ. HEBAT, buat razia doang d otista, macetnya smpe per3an kopo pasko. Nyari receh segitunya",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 11:06:45 AM",@pdamtirtawening upami ka kelurahan sukapura kapan pa ? Ieu cai na atos teu ngalir deui,Ya,,Dinas Bina Marga dan Pengairan
6.90E+17,"21 Jan 2016, 11:12:10 AM","Depan rs cicendo parkir udah 2 lapis lg, digembok tidak membuat jera? Kudu dikumahakeun atuh yah? @PRFMnews @dishub_kotabdg @ridwankamil",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 11:12:25 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:16:35 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:24:05 AM",21.01.2016 Giat Penindakan Parkir di atas Trotoar Jl.Sulanjana @ridwankamil @OdedMD @yossiirianto @herlanisanusi https://t.co/3HKpKf6iiJ,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:24:35 AM","RT @PRFMnews: 21.34: @dbmpkotabdg RT @IdhaDangie: Pak @ridwankamil mhn sgera di benarkan kmbali lampu di jln  siliwangi,bahaya pak klo mala…",Ya,,Dinas Tata Ruang dan Ciptakarya
6.90E+17,"21 Jan 2016, 11:25:37 AM","11.23: RT @HusenRR:  Depan RS Cicendo parkir udh 2 lapis lg, digembok tak buat jera? Kudu dikumahakeun atuh? cc @IWGinting @dishub_kotabdg",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 11:26:32 AM",21.01.2016 Giat Penindakan Parkir Di atas Trotoar Jl.RE.Martadinata #HakPejalanKaki @ridwankamil @OdedMD https://t.co/qAtCMkV14i,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:26:47 AM",RT @bdgstarlight: 21.01.2016 Giat Penindakan Parkir di atas Trotoar Jl.Sulanjana @ridwankamil @OdedMD @yossiirianto @herlanisanusi https://…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:27:29 AM","@PRFMnews @HusenRR @IWGinting @dishub_kotabdg DIDEREK-DIKANDANGKAN-DITEBUSKAN (Rp.10jt/mbil; klo ga bisa bayar, TAGIH PAS perpanjang STNK)",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:43:48 AM",Ada oknum Polisi di bandung hampang leungeun.. Maen keplak2 kana sirah padahal saya di bonceng! Polisi dpn gedung sate.. @ridwankamil,Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 11:47:05 AM",@pdamtirtawening @ridwankamil masih belum ngalir,Ya,,Dinas Bina Marga dan Pengairan
6.90E+17,"21 Jan 2016, 11:47:50 AM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:51:44 AM",RT @Ujungberung_Kec: Pmbersihan selokan jl.samiaji kec.uber @ridwankamil @dbmpkotabdg @relawan_bdg @BDGcleanaction @infobandung @PRFMnews h…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 11:52:16 AM",RT @bdgstarlight: 21.01.2016 Giat Penindakan Parkir Di atas Trotoar Jl.RE.Martadinata #HakPejalanKaki @ridwankamil @OdedMD https://t.co/qAt…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:07:34 PM",12.07 RT @iwanward Hehehe sadis ieu mah jiga nu ngajongklokkeun tuna netra   jalan Riau Sumatera   cc @dbmpkotabdg https://t.co/sqDYf47HKq,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:08:37 PM",@ridwankamil kang di taman asa kurang nyaman yaa bnyk yg ngamen,Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 12:09:41 PM",@ridwankamil: Kang Emil...Apa benar jika Bis parkir di Lahan Parkir Bekas Palaguna Plaza. Diwajibkan Bayar Parkir + Retribusi Sampah?,Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 12:10:23 PM",@dbmpkotabdg @ridwankamil @DiskominfoBdg#Tolong di evaluasi untuk pemasangan blindpath di trotoar jl wastukencana https://t.co/Gsn7qYY7Lg,Ya,,Dinas Tata Ruang dan Ciptakarya
6.90E+17,"21 Jan 2016, 12:11:09 PM",RT @PRFMnews: 12.07 RT @iwanward Hehehe sadis ieu mah jiga nu ngajongklokkeun tuna netra   jalan Riau Sumatera   cc @dbmpkotabdg https://t.…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:19:10 PM","RT @mochkurniawan: @ridwankamil sebrang teras cikapundung arah sabuga, trotoar tdk ramah u pejalan kaki; laju mobil kencang bahaya. https:/…",Ya,,Dinas Tata Ruang dan Ciptakarya
6.90E+17,"21 Jan 2016, 12:19:54 PM","12.12: RT @dangkuch: TL arah Tol Pasteur yg belok kanan gak bener, merah sama hijau nyala terus bahaya. cc @tmc_restabesbdg @dishub_kotabdg",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 12:23:23 PM","Via @dangkuch: TL arah Tol Pasteur yg belok kanan gak bener, merah sama hijau nyala terus bahaya. Cc @tmc_restabesbdg @dishub_kotabdg",Ya,,Dinas Perhubungan
6.90E+17,"21 Jan 2016, 12:27:09 PM",Cuco.. Nuhun ah tos di progres... Kan jd aman ayeunamah @PRFMnews @dbmpkotabdg https://t.co/Q6604PK5TC,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:28:29 PM",RT @haji_robby: Cuco.. Nuhun ah tos di progres... Kan jd aman ayeunamah @PRFMnews @dbmpkotabdg https://t.co/Q6604PK5TC,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:28:51 PM",RT @hero_bandung: Sepakat yuk gak buang sampah kejalan raya. Caranya ; sediakan tempat sampah di kendaraan anda. @Satpolppbdg @infobdg http…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:32:17 PM",RT @PRFMnews: 12.07 RT @iwanward Hehehe sadis ieu mah jiga nu ngajongklokkeun tuna netra   jalan Riau Sumatera   cc @dbmpkotabdg https://t.…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:38:38 PM","@ridwankamil Assalaamu'alaikuum,mau tanya Pak kalau proyek pembangunan kampung kumuh di Baksur kircon kapan dilanjutkan?karena terbengkalai.",Ya,,Dinas Tata Ruang dan Ciptakarya
6.90E+17,"21 Jan 2016, 12:48:13 PM",@PRFMnews jln kepatihan mulai bertebaran lg pkl pake trotoar buat jualan..@ridwankamil https://t.co/vM4yujJjSc,Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 12:49:47 PM","@dbmpkotabdg Ada bbrp lubang bsr &amp; dlm di Jl. Rajawali Barat, sblh kanan, dkt SPBU. Saya hampir jatuh di situ barusan. Tlg ditambal. Tks.",Ya,,Dinas Tata Ruang dan Ciptakarya
6.90E+17,"21 Jan 2016, 12:53:50 PM",@ridwankamil ati2 pa klo lbh cepat tentu ada udang dibalik batu nya,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 12:56:02 PM","12.55: RT @gesturedbags: Jalan Kepatihan mulai bertebaran lagi PKL, pake trotoar buat jualan. cc @Satpolppbdg https://t.co/UoMWAjeij7",Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 12:58:31 PM","@ridwankamil berkaca dari motor dan mobil yg udh puluhan tahun menuhin jalan, mana mau jepang transfer teknologi mereka",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:00:20 PM","RT @gesturedbags: Jalan Kepatihan mulai bertebaran lagi PKL, pake trotoar buat jualan. cc @Satpolppbdg https://t.co/F72gvacZXU",Ya,,Lain-Lain
6.90E+17,"21 Jan 2016, 01:11:41 PM",RT @bdgstarlight: 21.01.2016 Giat Penindakan Parkir di atas Trotoar Jl.Sulanjana @ridwankamil @OdedMD @yossiirianto @herlanisanusi https://…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:11:47 PM",RT @bdgstarlight: 21.01.2016 Giat Penindakan Parkir Di atas Trotoar Jl.RE.Martadinata #HakPejalanKaki @ridwankamil @OdedMD https://t.co/qAt…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:15:15 PM",RT @bdgstarlight: 21.01.2016 Giat Penindakan Parkir Di atas Trotoar Jl.RE.Martadinata #HakPejalanKaki @ridwankamil @OdedMD https://t.co/qAt…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:15:45 PM",RT @bdgstarlight: 21.01.2016 Giat Penindakan Parkir di atas Trotoar Jl.Sulanjana @ridwankamil @OdedMD @yossiirianto @herlanisanusi https://…,,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:21:44 PM","@BigGuzz @ridwankamil apanya yang typo ya Gus, sampe melototin kayaknya enggak ada ??",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:23:13 PM","@ridwankamil org indonesia udh dibantu negara lain jd suudzon,krna yg bantu dr cina jd gitu,mereka ga sadar sehari2 pake brg made in cina jg",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:24:17 PM","@Satpolppbdg dikasih solusi pekerjaan pak,bukan hanya peringatan dan hukuman,klo cuma itu pas dia laper juga balik ngamen lagi",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:31:54 PM","@YandiSofyan @ridwankamil carekan nu jualan na we kang kunaon di pasihan kitu, #nyangbenerbae ??",,Ya,bukan keluhan
6.90E+17,"21 Jan 2016, 01:34:11 PM",@ridwankamil kalo merk Kicimpring Muslihat gimana ? Masih bisa di daftarin ?,,Ya,bukan keluhan
