Labelled Tweet,,,,,,,,
,,,,,,,,
ID,Timestamp,Tweet,Keluhan,Bukan Keluhan/Respon,Topik Umum,Topik Spesifik,Lokasi,Waktu 
6.92E+17,"27 Jan 2016, 02:11:17 PM",RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil httpsÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:11:19 PM",RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil httpsÉ,,Ya,bukan keluhan,bukan keluhan,perempatan Batununggal ,-
6.92E+17,"27 Jan 2016, 02:12:09 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:12:21 PM","RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:É",,Ya,bukan keluhan,bukan keluhan,Jembatan Holis,-
6.92E+17,"27 Jan 2016, 02:12:36 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:14:59 PM",Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRBC2ZmCBs,,Ya,bukan keluhan,bukan keluhan,Jalan Rajawali ,-
6.92E+17,"27 Jan 2016, 02:16:36 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:17:23 PM","RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN",,Ya,bukan keluhan,bukan keluhan,stopan Gatsu-persimpangan Kosambi ,-
6.92E+17,"27 Jan 2016, 02:17:25 PM","RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN",,Ya,bukan keluhan,bukan keluhan,stopan Gatsu-persimpangan Kosambi ,-
6.92E+17,"27 Jan 2016, 02:17:26 PM","RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:17:56 PM","RT @denurha_pdk: Ayo nabung sampah di pd kebersihan, sampah jadi berkah https://t.co/GMJiTU1EoN",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:18:54 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,Kec. Bacip ,-
6.92E+17,"27 Jan 2016, 02:20:20 PM",12:28 Pelanggaran rambu S coret di Jl. Supratman  @PRFMnews @dishub_kotabdg @IWGinting https://t.co/S7cBZ1T3Hn,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,-,-
6.92E+17,"27 Jan 2016, 02:20:24 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:20:26 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:20:43 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:21:18 PM",14.20: RT @fadhlurrahmanf: Pelanggaran rambu S coret di Jln Supratman tadi siang. cc @dishub_kotabdg https://t.co/ZcrgE1m8ES,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,-,-
6.92E+17,"27 Jan 2016, 02:24:56 PM",@maspiyungan masih gak rela kalau rk ninggalin bdg. Kita org bdg br bbrp thn ini merasa benar2 diurusi. Don't leave bdg @ridwankamil please,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:25:54 PM",RT @PRFMnews: 14.20: RT @fadhlurrahmanf: Pelanggaran rambu S coret di Jln Supratman tadi siang. cc @dishub_kotabdg https://t.co/ZcrgE1m8ES,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,-,-
6.92E+17,"27 Jan 2016, 02:33:26 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:33:52 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:34:58 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,stopan Gatsu-persimpangan Kosambi ,tiga hari 
6.92E+17,"27 Jan 2016, 02:35:22 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:36:38 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:39:23 PM",@sahaL_AS @ridwankamil Lagian LGBT itu kaya nolak takdir dan gak besyukur apa  yang di karuniai tuhanjelas kang emil melarang.,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:41:27 PM","@ridwankamil kang nyungken tulung,bingung,keluhkesahdrivergojek bdg,seeurnu curang.sistemGampang dihacker,jd susah dpt order,apa ada solusi?",Ya,,kriminalitas,hacker,-,-
6.92E+17,"27 Jan 2016, 02:41:31 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 02:42:01 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,UPI/Panorama,-
6.92E+17,"27 Jan 2016, 02:44:29 PM",kalau ini bukan #Jleb tapi #STAB *sami keneh :D @radenrauf @ridwankamil @kurawa,,Ya,bukan keluhan,bukan keluhan,UPI/Panorama,-
6.92E+17,"27 Jan 2016, 02:44:33 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,Jalan Pasteur,-
6.92E+17,"27 Jan 2016, 02:44:49 PM","Kang @ridwankamil pami icalan fashion ngangge mobil kenging teu? Pami kenging, lokasi jln mana? Pami teu kenging, aku hrs gmn? @Satpolppbdg",,Ya,bukan keluhan,bukan keluhan,Jalan Kebon Jati ,-
6.92E+17,"27 Jan 2016, 02:47:20 PM",@DONI_ARGANTA @PRFMnews @dishub_kotabdg itu ngetem kang. 2 unit berbaris.,Ya,,perhubungan,angkutan umum ugal - ugalan / ngetem,Jalan Kebon Jati ,-
6.92E+17,"27 Jan 2016, 02:54:06 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,Jalan Pasteur,-
6.92E+17,"27 Jan 2016, 02:59:01 PM","kang @ridwankamil sandingkan dengan sapa aja, tetep mantap lah https://t.co/RQ4uzFxXnB",,Ya,bukan keluhan,bukan keluhan,UNIKOM ,-
6.92E+17,"27 Jan 2016, 03:00:33 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 03:01:31 PM","@fadhlurrahmanf @PRFMnews @dishub_kotabdg oh gitu ya , kirain anak SD itu abis turun dari angkot",,Ya,bukan keluhan,bukan keluhan,Jalan Pasteur,-
6.92E+17,"27 Jan 2016, 03:02:18 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,Jalan Kebon Jati ,-
6.92E+17,"27 Jan 2016, 03:05:07 PM",RT @bdgstarlight: Penindakan Parkir Motor di atas Trotoar &amp; Taman Jl.Dipenogoro oleh Tim K3 Kec.Bandung Wetan 27.01.2016 @ridwankamil httpsÉ,,Ya,bukan keluhan,bukan keluhan,Jalan Baturaden IX,-
6.92E+17,"27 Jan 2016, 03:05:23 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,Jalan Wastukencana,-
6.92E+17,"27 Jan 2016, 03:07:32 PM","@ridwankamil kondisi seseorang yg menggenggam bara api, dikarenakan kuatnya orang-orang yang menyimpang dan banyaknya fitnah yg menyesatkan",,Ya,bukan keluhan,bukan keluhan,sepanjang Soekarno Hatta Holis,-
6.92E+17,"27 Jan 2016, 03:12:09 PM",Ya dikawinkan dg lawan jenisnya repot amat RT @henrymaulana: @ridwankamil kalo LGBT menuntut persamaan hak misalnya perkawinan gimana kang?,,Ya,bukan keluhan,bukan keluhan,Jalan Soekarno Hatta,-
6.92E+17,"27 Jan 2016, 03:17:31 PM",RT @PRFMnews: 14.20: RT @fadhlurrahmanf: Pelanggaran rambu S coret di Jln Supratman tadi siang. cc @dishub_kotabdg https://t.co/ZcrgE1m8ES,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,Taman Lansia ,-
6.92E+17,"27 Jan 2016, 03:17:36 PM",RT @PRFMnews: 14.20: RT @fadhlurrahmanf: Pelanggaran rambu S coret di Jln Supratman tadi siang. cc @dishub_kotabdg https://t.co/ZcrgE1m8ES,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,-,-
6.92E+17,"27 Jan 2016, 03:17:38 PM",RT @PRFMnews: 14.20: RT @fadhlurrahmanf: Pelanggaran rambu S coret di Jln Supratman tadi siang. cc @dishub_kotabdg https://t.co/ZcrgE1m8ES,Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,Jalan Moch Toha,-
6.92E+17,"27 Jan 2016, 03:18:04 PM",@Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg sekitar Hasan Sadikin kapan ? Pasirkaliki-Eyckman trotoar +bahu jalan dikuasai  PKL,Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,-,-
6.92E+17,"27 Jan 2016, 03:20:52 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 03:25:22 PM","@EL_Atheos @ridwankamil @basuki_btp homo itu ngesexnya sodomi, baru kemaren kasus guru sodomi banyak anak, tau kali",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 03:25:34 PM",TOP RT @ridwankamil: PR negeri ini msh byk. sok atuh turun ikut ke area pelayanan publik yang tdk (cont) https://t.co/BI5MzdbS0L,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 03:28:29 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 03:31:27 PM",RT @abrudjosser: @Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg sekitar Hasan Sadikin kapan ? Pasirkaliki-Eyckman trotoar +bahu jalan diÉ,Ya,,k3 (ketertiban; kebersihan; keindahan),pkl ,Jalan sekitaran Sudirman ,20.3
6.92E+17,"27 Jan 2016, 03:32:15 PM",RT @yandiuse: @Satpolppbdg @ridwankamil @DiskominfoBdg @infobdg tinggal cicadas nih masih amburadul mohon segera di tertibkan biar bdg juara,Ya,,bidang lainnya,bidang lainnya,-,-
6.92E+17,"27 Jan 2016, 03:32:52 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,"Cicadas, perempatan Samsat Seokarno Hatta",-
6.92E+17,"27 Jan 2016, 03:36:11 PM","@ridwankamil menurut saya jangan terburu-buru, anda bisa nyalon jadi wapres... apa mau ikutin langkah jokodok... hancur reputasi anda",,Ya,bukan keluhan,bukan keluhan,"Cicadas, perempatan Samsat Seokarno Hatta",-
6.92E+17,"27 Jan 2016, 03:46:13 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC Tegallega, perbaikan trotoar jl Holis https://t.co/tCDh1aeoAs",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 03:46:23 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC Tegallega, lanjutan perbaikan jl Caringin https://t.co/jDLtqIroÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Palasari ,-
6.92E+17,"27 Jan 2016, 03:47:50 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,Kel. Cigending Kec. Ujung Berung,-
6.92E+17,"27 Jan 2016, 03:50:00 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,bawah jembatan layang Pasteur,-
6.92E+17,"27 Jan 2016, 03:50:44 PM",RT @bdgstarlight: Penertiban PKL di sepanjang jl.RE.Martadinata @ridwankamil @OdedMD @yossiirianto @herlanisanusi @PemumBdg https://t.co/YRÉ,,Ya,bukan keluhan,bukan keluhan,Jalan Cikapundung Barat,-
6.92E+17,"27 Jan 2016, 03:51:41 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,Bis Damri ,-
6.92E+17,"27 Jan 2016, 03:54:10 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC Tegallega, perbaikan trotoar jl Holis https://t.co/tCDh1aeoAs",,Ya,bukan keluhan,bukan keluhan,Jalan Soekarno Hatta depan RM Sari Sunda,-
6.92E+17,"27 Jan 2016, 03:59:37 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:00:02 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC PJU, perbaikan lampu PJU jl Randusari https://t.co/yDbH40p1gq",,Ya,bukan keluhan,bukan keluhan,Jalan Rajawali Timur,-
6.92E+17,"27 Jan 2016, 04:00:05 PM",Kang @ridwankamil ...tempat parkir di area mesjid agung ada rencana diperbaiki dan diperluas ga? Tiap ka bandung tara kabagean tempat kang..,Ya,,infrastruktur,sarana parkir,Pasteur,-
6.92E+17,"27 Jan 2016, 04:00:27 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC PJU, perbaikan lampu PJU jl Sukasari &amp; jl Sukasari Raya https://t.co/nnbel6ze5B",,Ya,bukan keluhan,bukan keluhan,Kebon Jayanti RT. 06 RW. 12,-
6.92E+17,"27 Jan 2016, 04:00:35 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC PJU, perbaikan lampu PJU jl dr Djundjunan https://t.co/sq5E9kYXu2",,Ya,bukan keluhan,bukan keluhan,Kebon Jayanti RT. 06 RW. 12,-
6.92E+17,"27 Jan 2016, 04:01:12 PM","@ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC PJU, perbaikan lampu PJU jl Jawa https://t.co/OWhgIiub5v",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:04:12 PM",@ridwankamil @Satpolppbdg di sepanjang jalan perempatan gede bage arah cibiru sekarang banyak mobil jualan buah di jalan bukan ditrotoar lag,Ya,,k3 (ketertiban; kebersihan; keindahan),pkl,-,-
6.92E+17,"27 Jan 2016, 04:06:53 PM",@aMrazing @ridwankamil pak kamil cm ga suka koh kalo campaign d tmpat umum...sebab ada anak kecil yg lihat,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:08:37 PM","kang @ridwankamil tlg bantu isi dan/atau share kuesioner u/ tugas akhir tentang evaluasi taman Kota Bandung, nuhun. https://t.co/1iFqCP6v3K",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:11:19 PM","Sumber kemacetan di Bdg adalh tata ruang, ada hotel di Jl.Belitung yg tdk punya tempat parkir @PRFMnews @distarcipBDG @Satpolppbdg",Ya,,"perhubungan, perhubungan","kemacetan, sarana parkir ",-,-
6.92E+17,"27 Jan 2016, 04:14:20 PM","RT @didadjuanda: Sumber kemacetan di Bdg adalh tata ruang, ada hotel di Jl.Belitung yg tdk punya tempat parkir @PRFMnews @distarcipBDG @SatÉ",Ya,,"perhubungan, perhubungan","kemacetan, sarana parkir ",-,-
6.92E+17,"27 Jan 2016, 04:16:15 PM","RT @yogiadityacm: kang @ridwankamil tlg bantu isi dan/atau share kuesioner u/ tugas akhir tentang evaluasi taman Kota Bandung, nuhun. httpsÉ",,Ya,bukan keluhan,bukan keluhan,Jalan Ahmad Yani depan BNI ,-
6.92E+17,"27 Jan 2016, 04:16:37 PM","@ridwankamil ada bnyk di sosmed ank dibwh umr, mreka saya kasih tau jgn smpe trlalu jauh melangkah krn masa dpn nya msh panjang",,Ya,bukan keluhan,bukan keluhan,RM Raja Sunda Jalan Sultan Agung,-
6.92E+17,"27 Jan 2016, 04:19:53 PM","RT @didadjuanda: Sumber kemacetan di Bdg adalh tata ruang, ada hotel di Jl.Belitung yg tdk punya tempat parkir @PRFMnews @distarcipBDG @SatÉ",Ya,,"perhubungan, perhubungan","kemacetan, sarana parkir ",-,-
6.92E+17,"27 Jan 2016, 04:20:03 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,RM Raja Sunda Jalan Sultan Agung,-
6.92E+17,"27 Jan 2016, 04:20:34 PM","@aMrazing @ridwankamil nah, makanya koh sama kembaran itu komunikasi harus tetap dijaga biar g salah paham *tepok* ????",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:24:24 PM","RT @didadjuanda: Sumber kemacetan di Bdg adalh tata ruang, ada hotel di Jl.Belitung yg tdk punya tempat parkir @PRFMnews @distarcipBDG @SatÉ",Ya,,"perhubungan, perhubungan","kemacetan, sarana parkir ",-,-
6.92E+17,"27 Jan 2016, 04:24:24 PM",@ridwankamil mungkin kalo di IG mah langsung pada adem lihat wajah bapak yang ganteng...,,Ya,bukan keluhan,bukan keluhan,RM Raja Sunda Jalan Sultan Agung,-
6.92E+17,"27 Jan 2016, 04:25:35 PM","@diskamtam tlg bantu isi dan/atau share kuesioner u/ tugas akhir tentang evaluasi taman Kota Bandung, nuhun. https://t.co/1iFqCP6v3K",,Ya,bukan keluhan,bukan keluhan,RM Raja Sunda Jalan Sultan Agung,-
6.92E+17,"27 Jan 2016, 04:30:16 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 27/1 URC Tegallega, perbaikan trotoar jl Holis https://t.co/tCDh1aeoAs",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:30:57 PM","@infobdg pasirluyu, buahbatu, banjir @ridwankamil rupina sampah pajeujeul dina solokan https://t.co/x5XcVlCsac",Ya,,infrastruktur,banjir,Cisaranten Kidul ,-
6.92E+17,"27 Jan 2016, 04:32:04 PM","Penindakan parkir di sdrmn, pjjrn &amp; ccndo @ridwankamil @OdedMD @yossiirianto @PRFMnews @relawan_bdg https://t.co/MQYgSNuG4G",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:32:12 PM","RT @IWGinting: Penindakan parkir di sdrmn, pjjrn &amp; ccndo @ridwankamil @OdedMD @yossiirianto @PRFMnews @relawan_bdg https://t.co/MQYgSNuG4G",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:32:25 PM","RT @IWGinting: Penindakan parkir di sdrmn, pjjrn &amp; ccndo @ridwankamil @OdedMD @yossiirianto @PRFMnews @relawan_bdg https://t.co/MQYgSNuG4G",,Ya,bukan keluhan,bukan keluhan,Jalan M. Toha ,-
6.92E+17,"27 Jan 2016, 04:32:55 PM","manusia memang nggak ada yang sempurna,perlahan bangga saya menghilang dan habis sudah.sayang sekali,dunia memang mempesona @ridwankamil",,Ya,bukan keluhan,bukan keluhan,Jalan M. Toha ,-
6.92E+17,"27 Jan 2016, 04:35:00 PM","RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:É",,Ya,bukan keluhan,bukan keluhan,RM Raja Sunda Jalan Sultan Agung,-
6.92E+17,"27 Jan 2016, 04:35:04 PM",Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/4tj5atSwEe,,Ya,bukan keluhan,bukan keluhan,Pasteur,-
6.92E+17,"27 Jan 2016, 04:37:17 PM",@ridwankamil kang punten bade ngaganggu minggu kmri ngalangkung ka pajajaran 4tan bima-baladewa aya tihang dishub tos rada rumeuk katingalna,Ya,,infrastruktur,tiang,taman sebelah SMA 20,-
6.92E+17,"27 Jan 2016, 04:37:31 PM","Percayalah kalau Kang @ridwankamil tau apa yg TERBAIK Baginya, gak usah Kalian Kepoin #PilGubDKI  https://t.co/Vdb3yHzRQO",,Ya,bukan keluhan,bukan keluhan,RM Raja Sunda Jalan Sultan Agung,-
6.92E+17,"27 Jan 2016, 04:39:17 PM",Jualannya juga pke roda pak bkn yg psang tenda gtu.mrka dgang pak bkn pngmis yg mnta2..smoga bpak membaca twit ini..htur nuhun @ridwankamil,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:39:40 PM","RT @ridwankamil: nanti tersambung dgn LRT Bandung Raya. *apalagi ditemeni gebetan, wuss tdk akan kerasa perjalanannya. https://t.co/PYdFJ6gÉ",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:43:42 PM","RT @bramutha: Pak @ridwankamil jika berkenan bapa membangun Bandung, biar Pak @basuki_btp membangun Jakarta lagi. Betul pak @kurawa ?",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:44:17 PM",Ngadu ke siapa di margacinta byk rentenir yg atasnamakan koprasi smpan pnjam..mresahkan rmah tangga aja @PRFMnews @RidwanKrid @Satpolppbdg,Ya,,bidang lainnya,bidang lainnya,-,-
6.92E+17,"27 Jan 2016, 04:47:30 PM","RT @ridwankamil: semua yang anti Pancasila juga apapun itu tentunya akan diajak dialog bkn frontal. tidak perlu sebut nama, krn byk. https:É",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:47:59 PM","@ridwankamil Pa wali yg tercinta,di berita byk problem sampah,apakah ada rencana buat bikin BANK SAMPAH di Bandung #BandungBersih",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:48:12 PM",RT @RapplerID: Kata @ridwankamil soal kisruh LGBT: Seharusnya yang dibangun dialog bukan provokasi. https://t.co/gOW899nu1W https://t.co/D1É,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:50:45 PM","Sertijab Ketua RW 09 Kelurahan Burangrang, Kecamatan Lengkong cc @ridwankamil  @PemkotBandung https://t.co/WA3b6CAP5G",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:53:32 PM","@ridwankamil semoga sukses pak,sekalian nitip pak,berantas juga maling yg suka bobol kost2 di siang bolong pk?di tempat saya ujung berung",Ya,,kriminalitas,kemalingan,-,-
6.92E+17,"27 Jan 2016, 04:54:47 PM","@sopyanabraham @ridwankamil udah dari tahun kapan bank sampah mah ada, yg jadi masalah kurang sarana dan tenaga kerja",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 04:57:53 PM","Makanya Bpk @ridwankamil jgn ke DKI, please.. @detikcom: Ridwan Kamil: Di Masa Depan",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 05:07:50 PM","Hujan besar &amp; sring trjdi kecelakaan d jalan kopo depan bizpark, tp syngny polisi ga ada @infobandung @ridwankamil https://t.co/jPjC2oSmrU",Ya,,perhubungan,kecelakaan / pelanggaran lalu lintas,-,-
6.92E+17,"27 Jan 2016, 05:08:15 PM",@jokoanwar menurut sy pak @ridwankamil ini sedikit mengidap homofobi tp msh ingin terlihat tdk homofobi.,,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 05:10:07 PM","Pelantikan Ketua RW 09 Kelurahan Burangrang, Kecamatan Lengkong, Kota Bandung cc @ridwankamil @PemkotBandung https://t.co/p9tUKsIFAE",,Ya,bukan keluhan,bukan keluhan,-,-
6.92E+17,"27 Jan 2016, 05:10:08 PM","Pelantikan Ketua RW 09 Kelurahan Burangrang, Kecamatan Lengkong, Kota Bandung cc @ridwankamil @PemkotBandung https://t.co/AthBappkJ4",,Ya,bukan keluhan,bukan keluhan,Jalan Aki Padma ,-
